tweetid,created,date,hour,weekday,text,tweet_text_raw,retweets,favorites,source.r,hashtag,num.emojis,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment_confidence,sentiment
2463,2017-10-16 20:33:38,2017-10-16,20,Monday,"I don't care how far back we go - if you're a creep, don't know how to respect women, you're cut from the team period #MeToo","I don't care how far back we go - if you're a creep, don't know how to respect women, you're cut from the team period #MeToo",0.0,13.0,WEB,#metoo,0.0,0.902036190032959,0.09058669954538345,0.007377163972705603,-0.8946590260602534,0.902036190032959,Negative
4526,2017-10-16 21:08:40,2017-10-16,21,Monday,"@Alyssa_Milano <e2><80><9c>but what were you wearing<e2><80><9d>, <e2><80><9c>were you flirting<e2><80><9d>, <e2><80><9c>did you lead them on<e2><80><9d>, <e2><80><9c>how much did you drink<e2><80><9d> #metoo","@Alyssa_Milano <e2><80><9c>but what were you wearing<e2><80><9d>, <e2><80><9c>were you flirting<e2><80><9d>, <e2><80><9c>did you lead them on<e2><80><9d>, <e2><80><9c>how much did you drink<e2><80><9d> #metoo",0.0,2.0,IPHONE,#metoo,0.0,0.08709199726581573,0.8682552576065063,0.044652845710515976,-0.04243915155529976,0.8682552576065063,Neutral
27368,2017-10-16 23:10:13,2017-10-16,23,Monday,#MeToo What else can I say......me too <ed><a0><be><ed><b5><80>,#MeToo What else can I say......me too <ed><a0><be><ed><b5><80>,0.0,1.0,WEB,#metoo,1.0,0.4383065104484558,0.4831901490688324,0.07850342988967896,-0.35980308055877686,0.4831901490688324,Neutral
248,2017-10-16 22:29:09,2017-10-16,22,Monday,"Mothers and fathers, teach your sons and daughters not  to sexually harass anyone.. #metoo #sexualharrassment","Mothers and fathers, teach your sons and daughters not to sexually harass anyone.. #metoo #sexualharrassment",0.0,0.0,IPHONE,#metoo,0.0,0.6492941975593567,0.3219664990901947,0.028739308938384056,-0.6205548886209726,0.6492941975593567,Negative
2433,2017-10-16 19:24:27,2017-10-16,19,Monday,I should have the right not to be harassed at work by drunk Santas or by fuckboys with a Latina fetish #MeToo,I should have the right not to be harassed at work by drunk Santas or by fuckboys with a Latina fetish #MeToo,0.0,0.0,ANDROID,#metoo,0.0,0.7393016815185547,0.2417721152305603,0.018926184624433517,-0.7203754968941212,0.7393016815185547,Negative
14414,2017-10-16 23:25:22,2017-10-16,23,Monday,#metoo Draws Attention To Sexual Assault And Harassment (RT<e2><86><ba> Fav<e2><9d><a4><ef><b8><8f>) https://t.co/1GOM5jppQu,#metoo Draws Attention To Sexual Assault And Harassment (RT<e2><86><ba> Fav<e2><9d><a4><ef><b8><8f>) https://t.co/1GOM5jppQu,0.0,0.0,Unknown,#metoo,1.0,0.5992366671562195,0.38722652196884155,0.013536769896745682,-0.5856998972594738,0.5992366671562195,Negative
15762,2017-10-16 20:03:31,2017-10-16,20,Monday,Survivors shouldn't have to have a hashtag campaign for you to believe us. And we don't owe you our stories. #MeToo,Survivors shouldn't have to have a hashtag campaign for you to believe us. And we don't owe you our stories. #MeToo,3.0,6.0,ANDROID,#metoo,0.0,0.7465308904647827,0.24206984043121338,0.011399232782423496,-0.7351316576823592,0.7465308904647827,Negative
614,2017-10-16 19:53:18,2017-10-16,19,Monday,"#MeToo <e2><9a><a1><ef><b8><8f> <e2><80><9c>How 'me too' is showing the magnitude of sexual assault<e2><80><9d>

https://t.co/1sJ6oMW2vD",#MeToo <e2><9a><a1><ef><b8><8f> <e2><80><9c>How 'me too' is showing the magnitude of sexual assault<e2><80><9d> https://t.co/1sJ6oMW2vD,0.0,0.0,WEB,#metoo,1.0,0.5116305351257324,0.4683438837528229,0.020025556907057762,-0.49160497821867466,0.5116305351257324,Negative
24907,2017-10-16 20:41:32,2017-10-16,20,Monday,"Weinstein, harassment, assault...none of it should be surprising. In Hollywood, or anywhere else. #metoo","Weinstein, harassment, assault...none of it should be surprising. In Hollywood, or anywhere else. #metoo",0.0,1.0,IPHONE,#metoo,0.0,0.8626718521118164,0.12852105498313904,0.008807122707366943,-0.8538647294044495,0.8626718521118164,Negative
22640,2017-10-16 20:53:04,2017-10-16,20,Monday,https://t.co/6rZEpSv2sc Me Too: Harvey Weinstein and the Story We Keep Hearing Over and Over #rva #HarveyWeinstein #MeToo #virginia,https://t.co/6rZEpSv2sc Me Too: Harvey Weinstein and the Story We Keep Hearing Over and Over #rva #HarveyWeinstein #MeToo #virginia,2.0,3.0,WEB,#metoo,0.0,0.20654504001140594,0.7493172883987427,0.044137611985206604,-0.16240742802619934,0.7493172883987427,Neutral
2798,2017-10-16 22:49:50,2017-10-16,22,Monday,"yes, of course, #metoo. I worked in restaurants for years<e2><80><94>partly why I switched to bartending, where I had a literal barrier in front of me.","yes, of course, #metoo. I worked in restaurants for years<e2><80><94>partly why I switched to bartending, where I had a literal barrier in front of me.",0.0,2.0,Unknown,#metoo,0.0,0.33620747923851013,0.5556818842887878,0.10811062157154083,-0.2280968576669693,0.5556818842887878,Neutral
25705,2017-10-16 21:53:55,2017-10-16,21,Monday,Me too <ed><a0><bd><ed><b8><a1> #MeToo,Me too <ed><a0><bd><ed><b8><a1> #MeToo,0.0,1.0,IPHONE,#metoo,1.0,0.3173736333847046,0.584351658821106,0.09827470034360886,-0.21909893304109573,0.584351658821106,Neutral
25043,2017-10-16 22:43:45,2017-10-16,22,Monday,"1. I couldn't post #MeToo today. take a wild guess why not. it's literally my privilege, in more than one sense, to<e2><80><a6> https://t.co/afkyXjFsrf","1. I couldn't post #MeToo today. take a wild guess why not. it's literally my privilege, in more than one sense, to<e2><80><a6> https://t.co/afkyXjFsrf",0.0,7.0,WEB,#metoo,0.0,0.5543212890625,0.39285680651664734,0.052821870893239975,-0.50149941816926,0.5543212890625,Negative
13994,2017-10-16 20:40:20,2017-10-16,20,Monday,"#MeToo because What happened doesn<e2><80><99>t make me damaged goods, or less than others. https://t.co/dmX6Qi2JNV","#MeToo because What happened doesn<e2><80><99>t make me damaged goods, or less than others. https://t.co/dmX6Qi2JNV",0.0,1.0,Unknown,#metoo,0.0,0.563307523727417,0.4052668511867523,0.03142564743757248,-0.5318818762898445,0.563307523727417,Negative
13141,2017-10-16 21:11:15,2017-10-16,21,Monday,Me too. #metoo,Me too. #metoo,0.0,0.0,IPHONE,#metoo,0.0,0.1284576952457428,0.6448686122894287,0.22667373716831207,0.09821604192256927,0.6448686122894287,Neutral
21638,2017-10-16 22:32:04,2017-10-16,22,Monday,@leenanorms Currently reading all of your #metoo stories &amp; honestly each &amp; every one of you is so brave. I<e2><80><99>ve had t<e2><80><a6> https://t.co/ihZKBRebeV,@leenanorms Currently reading all of your #metoo stories &amp; honestly each &amp; every one of you is so brave. I<e2><80><99>ve had t<e2><80><a6> https://t.co/ihZKBRebeV,0.0,16.0,IPHONE,#metoo,0.0,0.009193100966513157,0.044127825647592545,0.9466789960861206,0.9374858951196074,0.9466789960861206,Positive
11857,2017-10-16 20:16:22,2017-10-16,20,Monday,"@Microbe_Mom I just watched the hunting ground and am shocked. Shocked. About all, but especially about staff who s<e2><80><a6> https://t.co/MGOGmKXoeH","@Microbe_Mom I just watched the hunting ground and am shocked. Shocked. About all, but especially about staff who s<e2><80><a6> https://t.co/MGOGmKXoeH",0.0,1.0,ANDROID,#metoo,0.0,0.8859585523605347,0.10720445960760117,0.00683710677549243,-0.8791214455850422,0.8859585523605347,Negative
12968,2017-10-16 23:54:55,2017-10-16,23,Monday,@mommytrish2010 *hugs sestra* I won<e2><80><99>t go into detail I<e2><80><99>ll just say #MeToo,@mommytrish2010 *hugs sestra* I won<e2><80><99>t go into detail I<e2><80><99>ll just say #MeToo,0.0,1.0,IPHONE,#metoo,0.0,0.3606657087802887,0.5807830691337585,0.05855122581124306,-0.30211448296904564,0.5807830691337585,Neutral
14822,2017-10-16 21:54:38,2017-10-16,21,Monday,Me too. #MeToo,Me too. #MeToo,0.0,0.0,IPHONE,#metoo,0.0,0.06320705264806747,0.5410102605819702,0.3957826495170593,0.33257559686899185,0.5410102605819702,Neutral
16062,2017-10-16 23:20:55,2017-10-16,23,Monday,#metoo and the college covered it up.,#metoo and the college covered it up.,0.0,0.0,WEB,#metoo,0.0,0.8422325849533081,0.14954981207847595,0.00821760855615139,-0.8340149763971567,0.8422325849533081,Negative
1477,2017-10-16 21:47:54,2017-10-16,21,Monday,"Now do you guys get the magnitude of sexual harassment/assault in the US?!When it happened to me, I was told I must<e2><80><a6> https://t.co/9tmqjoG76C","Now do you guys get the magnitude of sexual harassment/assault in the US?!When it happened to me, I was told I must<e2><80><a6> https://t.co/9tmqjoG76C",0.0,0.0,IPHONE,#metoo,0.0,0.8105872869491577,0.18046489357948303,0.00894777663052082,-0.8016395103186369,0.8105872869491577,Negative
23381,2017-10-16 21:20:47,2017-10-16,21,Monday,"I am no longer ashamed of what was done to me, and instead choose to speak out. #MeToo","I am no longer ashamed of what was done to me, and instead choose to speak out. #MeToo",0.0,1.0,IPHONE,#metoo,0.0,0.23394030332565308,0.5563448667526245,0.20971477031707764,-0.02422553300857544,0.5563448667526245,Neutral
18397,2017-10-16 22:34:10,2017-10-16,22,Monday,this is why I hate #metoo - it<e2><80><99>s just another opportunity for trauma to be exploited by the very people who caused it in the first place,this is why I hate #metoo - it<e2><80><99>s just another opportunity for trauma to be exploited by the very people who caused it in the first place,0.0,3.0,IPHONE,#metoo,0.0,0.9513475894927979,0.044344205409288406,0.004308179020881653,-0.9470394104719162,0.9513475894927979,Negative
21330,2017-10-16 19:52:04,2017-10-16,19,Monday,Men need to take responsibility in this. #metoo #ibelieveyou because my sister is growing up in a world where she can<e2><80><99>t walk alone.,Men need to take responsibility in this. #metoo #ibelieveyou because my sister is growing up in a world where she can<e2><80><99>t walk alone.,0.0,9.0,IPHONE,#metoo,0.0,0.740775465965271,0.24451258778572083,0.014712036587297916,-0.7260634293779731,0.740775465965271,Negative
18004,2017-10-16 21:21:58,2017-10-16,21,Monday,#MeToo my best friends(at the time)dad came home drunk &amp; thought I was asleep. I shifted in my <e2><80><9c>sleep<e2><80><9d> hoping to scare him off. Didnt work.,#MeToo my best friends(at the time)dad came home drunk &amp; thought I was asleep. I shifted in my <e2><80><9c>sleep<e2><80><9d> hoping to scare him off. Didnt work.,0.0,0.0,IPHONE,#metoo,0.0,0.6495673060417175,0.32418617606163025,0.02624659240245819,-0.6233207136392593,0.6495673060417175,Negative
9693,2017-10-16 19:34:17,2017-10-16,19,Monday,@MacShootFace But she keeps attacking @shannonrwatts who also receives death threats.  But Shannon did not hijack<e2><80><a6> https://t.co/Yl6pr51WMB,@MacShootFace But she keeps attacking @shannonrwatts who also receives death threats. But Shannon did not hijack<e2><80><a6> https://t.co/Yl6pr51WMB,0.0,0.0,ANDROID,#metoo,0.0,0.7994018197059631,0.19343240559101105,0.007165767718106508,-0.7922360519878566,0.7994018197059631,Negative
10580,2017-10-16 21:42:51,2017-10-16,21,Monday,#MeToo becomes a rallying cry for survivors of sexual assault https://t.co/WxLwjOQqQz,#MeToo becomes a rallying cry for survivors of sexual assault https://t.co/WxLwjOQqQz,0.0,3.0,Unknown,#metoo,0.0,0.07793927192687988,0.7991609573364258,0.12289978563785553,0.04496051371097565,0.7991609573364258,Neutral
23051,2017-10-16 21:53:06,2017-10-16,21,Monday,I can't say anything except...   #metoo,I can't say anything except... #metoo,0.0,1.0,WEB,#metoo,0.0,0.6447048187255859,0.34252461791038513,0.012770538218319416,-0.6319342805072665,0.6447048187255859,Negative
20008,2017-10-16 23:59:54,2017-10-16,23,Monday,This #MeToo hashtag really making me hate men. There are too many foul ones smh,This #MeToo hashtag really making me hate men. There are too many foul ones smh,0.0,1.0,IPHONE,#metoo,0.0,0.9498831629753113,0.0453769750893116,0.0047398838214576244,-0.9451432791538537,0.9498831629753113,Negative
27765,2017-10-16 19:35:00,2017-10-16,19,Monday,"Senior colleague shoved his hand down my top and into my bra. He was just pissed, they said. Having a bit of fun. Don't make a fuss. #MeToo","Senior colleague shoved his hand down my top and into my bra. He was just pissed, they said. Having a bit of fun. Don't make a fuss. #MeToo",0.0,0.0,Unknown,#metoo,0.0,0.6451859474182129,0.3180643916130066,0.03674972802400589,-0.608436219394207,0.6451859474182129,Negative
9134,2017-10-16 23:27:20,2017-10-16,23,Monday,@OmniDestiny Im confused. The tweet Ian is responding to literally is a guy telling men to stop sharing their experiences in the #metoo tag.,@OmniDestiny Im confused. The tweet Ian is responding to literally is a guy telling men to stop sharing their experiences in the #metoo tag.,0.0,5.0,WEB,#metoo,0.0,0.642658531665802,0.35011571645736694,0.00722578214481473,-0.6354327495209873,0.642658531665802,Negative
10848,2017-10-16 23:16:40,2017-10-16,23,Monday,The #MeToo tag is both breaking my heart and helping me heal. I'm so amazed at all the strong women sharing their stories.,The #MeToo tag is both breaking my heart and helping me heal. I'm so amazed at all the strong women sharing their stories.,0.0,1.0,ANDROID,#metoo,0.0,0.08044354617595673,0.1359267383813858,0.7836297154426575,0.7031861692667007,0.7836297154426575,Positive
1224,2017-10-16 19:26:17,2017-10-16,19,Monday,Why do we feel the need to protect the person sent to protect us but that harmed us instead? #MeToo,Why do we feel the need to protect the person sent to protect us but that harmed us instead? #MeToo,0.0,1.0,IPHONE,#metoo,0.0,0.8802348971366882,0.11436151713132858,0.0054035484790802,-0.874831348657608,0.8802348971366882,Negative
5775,2017-10-16 21:31:21,2017-10-16,21,Monday,Via @euronews: #MeToo Twitter trend exposes scale of sexual abuse https://t.co/rdgmzfKVF7,Via @euronews: #MeToo Twitter trend exposes scale of sexual abuse https://t.co/rdgmzfKVF7,1.0,1.0,Unknown,#metoo,0.0,0.1524437516927719,0.8216930627822876,0.025863166898489,-0.1265805847942829,0.8216930627822876,Neutral
3998,2017-10-16 22:10:23,2017-10-16,22,Monday,@carrie_j1975 @EdKrassen Maybe this will help. I wrote it for all of us.#MeToo https://t.co/RZ80otdUWW?amp=1,@carrie_j1975 @EdKrassen Maybe this will help. I wrote it for all of us.#MeToo https://t.co/RZ80otdUWW?amp=1,0.0,1.0,IPHONE,#metoo,0.0,0.010554918088018894,0.2651302218437195,0.7243148684501648,0.7137599503621459,0.7243148684501648,Positive
13166,2017-10-16 21:07:46,2017-10-16,21,Monday,#MeToo - but I won't let that dictate my future,#MeToo - but I won't let that dictate my future,0.0,5.0,IPHONE,#metoo,0.0,0.5916635394096375,0.38023659586906433,0.02809986099600792,-0.5635636784136295,0.5916635394096375,Negative
12320,2017-10-16 20:11:16,2017-10-16,20,Monday,@nadiasheaessa Thank you &amp; you too. This #metoo movement has made me feel so supported &amp; so horrified at how preval<e2><80><a6> https://t.co/n2qDnX4oYO,@nadiasheaessa Thank you &amp; you too. This #metoo movement has made me feel so supported &amp; so horrified at how preval<e2><80><a6> https://t.co/n2qDnX4oYO,0.0,2.0,IPHONE,#metoo,0.0,0.1897527128458023,0.2434503138065338,0.5667970180511475,0.37704430520534515,0.5667970180511475,Positive
23972,2017-10-16 23:58:55,2017-10-16,23,Monday,#Metoo trend highlights sexual harassment in wake of Weinstein claims https://t.co/DK7hfgiGrI,#Metoo trend highlights sexual harassment in wake of Weinstein claims https://t.co/DK7hfgiGrI,0.0,0.0,WEB,#metoo,0.0,0.7325258255004883,0.2597450911998749,0.007729167118668556,-0.7247966583818197,0.7325258255004883,Negative
10788,2017-10-16 23:13:52,2017-10-16,23,Monday,#MeToo is helpful to see the stream of so many.  It's a culture shift of not needing to dress modestly or take self-dense. Men can change,#MeToo is helpful to see the stream of so many. It's a culture shift of not needing to dress modestly or take self-dense. Men can change,0.0,0.0,WEB,#metoo,0.0,0.028550809249281883,0.21395470201969147,0.7574945092201233,0.7289436999708414,0.7574945092201233,Positive
28291,2017-10-16 20:36:13,2017-10-16,20,Monday,"Just yesterday a man said to me that he'd like to ""have me"" whilst my boyfriend was stood feet away #MeToo","Just yesterday a man said to me that he'd like to ""have me"" whilst my boyfriend was stood feet away #MeToo",0.0,0.0,ANDROID,#metoo,0.0,0.23654207587242126,0.7021521329879761,0.06130576133728027,-0.175236314535141,0.7021521329879761,Neutral
9748,2017-10-16 20:04:53,2017-10-16,20,Monday,it happend to #MeToo and countless other men and women. And I honestly don't know very women that it hasn't happened to.,it happend to #MeToo and countless other men and women. And I honestly don't know very women that it hasn't happened to.,0.0,4.0,ANDROID,#metoo,0.0,0.5702822804450989,0.38783615827560425,0.041881583631038666,-0.5284006968140602,0.5702822804450989,Negative
18082,2017-10-16 20:03:36,2017-10-16,20,Monday,#metoo we have to remember sexual harassment happens to BOTH women and men. And happens alot more than we hear in gay male culture.,#metoo we have to remember sexual harassment happens to BOTH women and men. And happens alot more than we hear in gay male culture.,0.0,4.0,ANDROID,#metoo,0.0,0.6938885450363159,0.28852078318595886,0.0175907164812088,-0.6762978285551071,0.6938885450363159,Negative
